Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
9538,1.03,Ideal,G,VS1,61.4,55.0,6.5,6.53,4.0,7481
11518,1.01,Good,I,VS2,63.9,59.0,6.29,6.26,4.01,4197
23467,0.38,Ideal,E,VVS2,59.9,61.0,4.71,4.74,2.83,1008
23213,0.24,Good,F,VS1,58.3,61.0,4.09,4.14,2.4,373
5013,0.92,Ideal,F,SI1,62.8,56.0,6.14,6.18,3.87,4232
18006,1.16,Ideal,G,SI2,61.9,56.0,6.73,6.77,4.18,4880
3370,1.24,Ideal,H,SI2,62.0,56.0,6.87,6.9,4.27,5797
2496,0.38,Ideal,F,VS1,62.1,55.0,4.66,4.63,2.89,1131
5127,1.35,Premium,I,SI1,62.1,58.0,7.07,7.0,4.37,6340
16817,0.77,Premium,E,SI2,62.5,60.0,5.84,5.8,3.64,2171
665,0.92,Premium,D,SI2,62.5,59.0,6.24,6.2,3.89,3550
1209,1.01,Premium,E,SI2,62.3,55.0,6.35,6.29,3.94,3674
23750,0.31,Ideal,G,VVS1,60.2,58.0,4.37,4.4,2.64,789
26644,0.31,Premium,G,SI1,60.4,58.0,4.42,4.39,2.66,593
13540,0.37,Ideal,G,VVS1,61.4,55.0,4.67,4.71,2.88,936
15047,0.32,Premium,F,SI1,62.3,55.0,4.44,4.39,2.75,684
2184,1.11,Ideal,H,SI2,61.3,60.0,6.68,6.66,4.09,4520
2160,0.27,Very Good,E,VS1,62.9,56.0,4.12,4.15,2.6,470
10062,1.0,Premium,E,SI2,62.2,59.0,6.38,6.35,3.96,4390
2310,0.5,Very Good,D,VS2,62.8,58.0,5.05,5.08,3.18,1752
13003,0.51,Premium,F,SI2,62.3,62.0,5.09,5.02,3.15,956
41,0.9,Good,G,SI2,63.8,59.0,6.05,6.02,3.85,3246
15018,1.51,Ideal,G,SI1,61.1,57.0,7.46,7.4,4.54,11465
15709,0.32,Ideal,F,VS1,61.9,56.0,4.4,4.35,2.71,900
22846,0.43,Very Good,G,VS1,58.4,60.0,4.95,4.98,2.9,817
4981,0.7,Premium,E,SI1,60.5,58.0,5.74,5.77,3.48,2753
14291,0.7,Premium,F,SI1,59.4,59.0,5.8,5.75,3.43,2596
9362,0.37,Premium,F,VS2,60.5,59.0,4.67,4.62,2.81,894
6849,1.0,Premium,D,SI2,60.9,59.0,6.46,6.41,3.92,5286
17330,0.4,Ideal,F,VVS2,62.8,56.0,4.73,4.69,2.96,1163
23843,0.7,Premium,E,SI2,62.0,60.0,5.72,5.67,3.53,2376
20228,1.5,Ideal,G,VS1,61.3,53.9,7.37,7.42,4.53,13820
26786,0.34,Very Good,G,SI2,62.8,58.0,4.43,4.46,2.79,447
11499,0.83,Very Good,D,VS1,58.2,59.0,6.19,6.24,3.62,4521
11882,0.52,Ideal,D,VS1,62.1,57.0,5.13,5.2,3.21,1914
7823,0.73,Premium,F,SI2,60.2,59.0,5.87,5.82,3.52,1971
9716,0.38,Premium,D,VS2,58.8,61.0,4.74,4.71,2.78,1117
13977,0.4,Ideal,G,VS1,61.8,57.0,4.73,4.75,2.93,868
17910,1.12,Premium,H,VS2,,59.0,6.77,6.7,4.08,6052
22571,0.32,Ideal,G,VS1,62.3,55.0,4.4,4.37,2.73,828
26015,0.35,Premium,D,SI2,60.8,58.0,4.57,4.51,2.76,669
15762,0.41,Ideal,D,VS2,62.4,55.0,4.76,4.79,2.98,1007
12502,0.96,Very Good,H,SI1,63.1,58.0,6.2,6.25,3.93,4064
10712,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,9285
17104,0.31,Ideal,G,VS2,59.1,57.0,4.45,4.48,2.64,544
17955,2.27,Good,H,SI2,63.6,58.0,8.37,8.29,5.3,14249
6238,0.31,Ideal,I,VS1,61.9,54.0,4.38,4.34,2.7,628
15536,0.78,Ideal,D,VS2,61.9,56.0,5.89,5.91,3.65,3811
21941,0.46,Ideal,E,VVS1,62.6,53.0,4.93,4.97,3.1,1816
17495,0.74,Very Good,G,VS1,60.9,59.0,5.9,5.86,3.58,3389
24064,0.42,Ideal,E,VS2,62.3,55.0,4.83,4.77,2.99,1024
17986,1.51,Premium,E,VS1,59.5,59.0,7.54,7.48,4.47,16277
12621,0.3,Ideal,F,VS2,62.0,55.0,4.33,4.31,2.68,776
9596,0.33,Premium,I,VS2,61.1,59.0,4.4,4.44,2.7,463
11589,0.78,Ideal,J,VS1,61.4,57.0,5.9,5.93,3.63,2426
24123,1.16,Ideal,G,VS2,62.3,57.0,6.72,6.66,4.17,7203
23440,0.51,Ideal,G,VVS1,60.5,59.0,5.16,5.19,3.13,1893
11941,0.3,Very Good,F,SI1,62.9,57.0,4.25,4.27,2.68,500
9205,0.7,Premium,G,VS2,61.8,60.0,5.67,5.63,3.49,2479
5723,0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,2266
19841,0.77,Good,F,SI1,63.2,57.0,5.82,5.85,3.69,2642
11106,1.52,Premium,H,SI2,60.7,60.0,7.55,7.32,4.5,6544
22835,1.0,Premium,E,SI1,59.7,57.0,6.56,6.48,3.89,5322
23490,1.22,Ideal,F,VS1,61.5,56.0,6.84,6.89,4.22,9581
13204,0.41,Ideal,E,VVS2,61.8,57.0,4.8,4.75,2.95,1243
3304,0.38,Ideal,E,VS1,61.9,56.0,4.63,4.67,2.88,1000
18301,1.16,Very Good,I,SI1,62.9,58.0,6.64,6.69,4.19,4586
11818,1.3,Premium,J,VVS2,62.9,60.0,6.91,6.86,4.33,6405
3554,0.4,Ideal,G,VS2,62.3,57.0,4.71,4.7,2.93,1035
1580,0.8,Ideal,G,VS2,62.1,57.0,5.95,6.0,3.71,3494
12362,0.31,Ideal,D,SI1,62.6,57.0,4.32,4.3,2.7,732
18917,0.51,Ideal,F,VS1,61.7,55.0,5.14,5.17,3.18,2085
2584,0.72,Premium,F,SI2,61.7,58.0,5.73,5.78,3.55,2058
6358,0.53,Very Good,E,SI1,61.6,58.0,5.19,5.23,3.21,1395
24107,0.64,Premium,H,SI1,60.0,59.0,5.63,5.57,3.36,1274
7871,1.2,Good,G,VS1,63.4,56.0,6.7,6.74,4.26,8442
19980,0.8,Ideal,H,VS2,62.8,57.0,5.91,5.87,3.7,2834
5108,0.32,Premium,G,SI1,59.6,60.0,4.43,4.46,2.65,477
8864,0.94,Premium,H,VS2,60.1,59.0,6.35,6.32,3.81,4548
22653,0.9,Premium,F,SI2,61.5,61.0,6.1,6.06,3.74,3507
8979,1.12,Ideal,G,VS2,62.2,54.0,6.65,6.7,4.15,7193
11748,0.37,Premium,E,VS2,61.0,59.0,4.6,4.65,2.82,692
12495,0.77,Ideal,H,SI1,61.3,56.0,5.87,5.91,3.61,3089
20832,1.02,Fair,J,SI2,65.0,59.0,6.34,6.24,4.08,3119
23206,1.5,Premium,D,I1,62.4,60.0,7.37,7.19,4.54,3780
3988,1.51,Good,H,VS1,58.2,58.0,7.49,7.56,4.38,10819
8637,1.51,Very Good,E,SI2,58.8,58.0,7.53,7.61,4.45,9727
10533,1.2,Ideal,E,VS2,61.3,56.0,6.89,6.84,4.21,10214
13935,0.58,Ideal,G,VS2,61.9,56.0,5.34,5.38,3.32,1636
13070,0.7,Good,E,VS2,64.1,59.0,5.64,5.59,3.6,2777
5121,0.26,Very Good,F,VVS1,61.3,58.0,4.13,4.16,2.54,562
2694,0.58,Ideal,I,VVS2,62.0,56.0,5.34,5.38,3.32,1369
18466,1.13,Ideal,G,SI1,62.0,55.0,6.68,6.71,4.15,6133
24087,0.33,Ideal,D,VS2,62.1,56.0,4.44,4.48,2.77,781
17114,0.3,Very Good,E,SI2,61.9,58.0,4.28,4.31,2.66,421
2122,0.71,Premium,F,SI1,62.7,58.0,5.74,5.68,3.58,2381
16248,1.5,Very Good,F,VS1,61.6,58.0,7.35,7.43,4.55,15022
11602,0.53,Ideal,H,VS1,61.7,56.0,5.21,5.23,3.22,1678
22874,0.57,Ideal,G,I1,,57.0,5.46,5.42,3.24,1019
15865,1.5,Good,I,VS2,63.3,62.0,7.08,7.19,4.52,8555
9297,0.52,Premium,D,SI1,58.7,58.0,5.32,5.28,3.11,1720
551,0.52,Ideal,G,VS1,61.2,56.0,5.19,5.23,3.19,1803
9368,0.51,Very Good,G,VS1,61.1,56.0,5.17,5.2,3.17,1668
8133,1.02,Ideal,H,VS1,62.2,56.0,6.48,6.42,4.01,5569
21518,0.7,Ideal,F,VS2,62.8,56.0,5.7,5.67,3.57,2573
20610,0.31,Premium,F,VS2,60.7,61.0,4.4,4.36,2.66,749
23263,0.34,Very Good,E,VS2,62.8,58.0,4.43,4.45,2.79,745
12352,1.13,Ideal,H,SI2,60.4,56.0,6.78,6.7,4.07,3797
8843,0.76,Premium,E,SI2,60.8,57.0,5.89,5.85,3.57,2580
23068,0.32,Ideal,E,VS2,62.6,53.0,4.37,4.38,2.74,702
21558,1.01,Premium,H,SI1,60.0,58.0,6.6,6.54,3.94,4965
25002,0.9,Very Good,J,VS2,63.1,57.0,6.12,6.06,3.84,2984
26539,0.72,Very Good,F,VS1,60.2,59.0,5.79,5.84,3.5,2846
2045,0.28,Very Good,D,VS1,62.4,56.0,4.15,4.18,2.6,514
17782,1.0,Very Good,D,VS2,59.6,60.0,6.52,6.57,3.9,6745
5911,1.29,Ideal,H,SI2,61.6,54.0,7.0,7.02,4.32,6300
10054,0.52,Premium,G,SI1,59.7,60.0,5.22,5.2,3.11,1306
7255,0.59,Ideal,E,VS2,61.4,56.0,5.33,5.42,3.3,1755
8420,0.32,Premium,G,VS2,62.3,58.0,4.36,4.41,2.73,561
25760,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,863
22193,1.23,Very Good,D,SI1,62.3,57.0,6.8,6.87,4.26,8079
21371,1.02,Ideal,F,VS2,62.6,57.0,6.4,6.47,4.03,7632
936,1.51,Ideal,I,VS2,62.6,56.0,7.27,7.32,4.57,9069
10799,0.51,Premium,F,VS1,60.2,58.0,5.25,5.21,3.15,2346
6233,1.0,Premium,D,VS1,62.1,55.0,6.41,6.34,3.96,7812
7544,0.4,Ideal,I,VVS2,61.4,56.0,4.76,4.79,2.93,1240
3192,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,1970
19956,1.0,Very Good,H,SI2,63.1,58.0,6.29,6.36,3.99,3975
16313,1.26,Very Good,I,VS1,61.8,61.0,6.9,6.95,4.28,6566
9613,0.47,Ideal,H,IF,61.9,56.0,4.99,5.02,3.1,1865
17629,1.0,Fair,D,SI2,65.0,56.0,6.27,6.23,4.06,3965
24230,0.46,Very Good,I,VVS1,,57.0,4.91,4.95,3.1,1163
6196,1.53,Premium,H,SI1,59.5,59.0,7.53,7.46,4.46,10398
6999,0.3,Ideal,E,VVS2,61.6,57.0,4.32,4.29,2.65,1013
21724,1.02,Premium,D,SI1,62.3,59.0,6.38,6.42,3.99,5890
14630,0.5,Premium,E,SI1,60.7,61.0,5.12,5.09,3.1,1415
15980,1.01,Very Good,G,VS1,63.1,55.0,6.34,6.37,4.01,6795
11289,0.7,Fair,G,VS2,57.3,63.0,5.78,5.84,3.33,2273
19028,1.0,Good,J,VVS2,63.7,57.0,6.34,6.31,4.03,3265
23052,0.4,Ideal,E,VVS2,61.6,56.0,4.74,4.77,2.93,1145
18753,0.34,Ideal,D,VS2,61.6,55.0,4.48,4.54,2.78,687
6897,0.31,Ideal,I,VS1,61.9,55.0,4.35,4.38,2.7,503
21839,1.01,Premium,G,VS2,59.8,61.0,6.53,6.44,3.88,5620
21023,0.25,Very Good,F,VS1,62.1,58.0,4.0,4.05,2.5,436
23500,0.44,Ideal,H,SI1,60.9,57.0,4.92,4.9,2.99,1069
15671,0.33,Very Good,G,VVS2,63.0,56.0,4.42,4.47,2.8,672
26229,0.71,Premium,H,SI1,62.4,62.0,5.67,5.64,3.53,2207
12194,1.01,Premium,F,SI1,62.3,59.0,6.38,6.4,3.98,4969
15665,1.2,Ideal,H,VS2,62.8,57.0,6.75,6.79,4.25,7072
8516,0.55,Very Good,D,SI1,63.1,56.0,5.19,5.22,3.28,1593
16497,0.5,Very Good,D,VS2,62.9,61.0,4.96,5.03,3.14,1752
9097,1.5,Very Good,H,VVS1,60.9,61.0,7.36,7.39,4.49,11688
13205,0.27,Ideal,F,VVS2,61.2,58.0,4.15,4.19,2.55,667
5601,0.7,Premium,H,SI2,61.0,59.0,5.76,5.71,3.5,1974
1336,0.27,Ideal,G,VS2,61.5,56.0,4.16,4.18,2.56,490
9946,0.44,Ideal,E,VS2,61.5,56.0,4.92,4.9,3.02,1073
10246,0.33,Ideal,G,IF,61.6,56.0,4.48,4.45,2.75,1052
13398,1.04,Ideal,G,VS2,60.7,56.0,6.59,6.54,3.99,7415
21367,0.24,Premium,E,VVS1,60.6,59.0,4.02,4.0,2.43,668
11286,0.91,Premium,D,SI1,59.0,61.0,6.35,6.29,3.73,4663
12095,0.46,Ideal,H,IF,62.2,55.0,4.94,4.99,3.09,1450
9311,0.4,Good,E,SI1,63.5,56.0,4.67,4.72,2.98,737
16722,0.66,Good,G,VS1,61.6,61.0,5.56,5.63,3.43,2139
842,1.01,Good,G,VS2,63.8,57.0,6.27,6.34,4.02,5279
18451,0.3,Very Good,H,VVS1,63.0,54.0,4.27,4.3,2.7,684
9222,1.35,Ideal,H,VS2,61.6,55.0,7.08,7.02,4.34,6502
18328,1.04,Premium,G,VS2,62.5,58.0,6.43,6.47,4.03,6177
12989,1.54,Premium,G,VS2,60.2,60.0,7.51,7.44,4.5,13292
21246,1.01,Premium,G,SI1,59.2,59.0,6.58,6.52,3.88,4338
14124,0.75,Ideal,E,SI1,61.5,56.0,5.88,5.84,3.6,2652
26018,0.31,Premium,I,VS2,59.9,60.0,4.41,4.44,2.65,435
5194,1.22,Premium,I,VS1,60.6,61.0,6.94,6.88,4.19,6354
11217,2.09,Ideal,I,SI1,61.8,56.0,8.15,8.22,5.06,17114
19059,0.54,Ideal,G,VS2,61.2,56.0,5.25,5.26,3.22,1605
1831,0.41,Very Good,E,VS2,59.7,58.0,4.79,4.82,2.87,866
7548,1.03,Premium,H,VS2,61.6,61.0,6.51,6.44,3.99,5364
12980,0.7,Ideal,F,VVS2,61.9,55.0,5.72,5.68,3.53,2701
10429,0.37,Premium,E,VS2,59.5,59.0,4.71,4.64,2.78,1041
13358,1.26,Ideal,H,SI1,61.0,56.0,7.0,7.04,4.28,6715
24269,0.97,Fair,F,SI2,67.2,61.0,6.09,6.0,4.06,2338
12142,1.26,Ideal,E,VVS2,61.1,57.0,7.0,6.98,4.27,14300
16599,0.3,Very Good,E,VS1,61.9,60.0,4.26,4.3,2.65,710
21125,0.63,Ideal,H,VS2,62.1,54.0,5.51,5.54,3.43,1641
889,0.35,Ideal,F,VS2,61.4,55.0,4.55,4.6,2.81,706
7227,1.3,Premium,D,SI2,61.5,58.0,6.98,6.91,4.27,7044
17017,0.34,Ideal,H,VVS2,63.0,55.0,4.48,4.44,2.81,880
2277,0.31,Ideal,D,IF,61.1,56.0,4.42,4.39,2.69,1310
24558,0.91,Ideal,G,SI1,61.9,56.0,6.22,6.18,3.84,4731
11028,0.3,Premium,E,VVS2,61.8,58.0,4.29,4.26,2.64,1013
23784,0.54,Ideal,F,VS2,61.1,57.0,5.3,5.27,3.23,1820
23376,0.41,Ideal,F,VVS1,62.3,57.0,4.73,4.77,2.96,1295
12528,1.02,Premium,H,SI1,61.8,56.0,6.47,6.42,3.98,4102
19904,0.4,Good,E,SI1,63.6,57.0,4.65,4.69,2.97,687
17303,1.2,Very Good,H,SI1,60.8,58.0,6.8,6.85,4.15,6077
7904,0.6,Very Good,D,VVS2,,57.0,5.48,5.51,3.33,2897
1873,0.31,Premium,G,VS2,59.2,60.0,4.42,4.47,2.63,544
21636,0.3,Ideal,G,VVS2,61.1,57.0,4.35,4.32,2.65,878
8536,1.5,Premium,F,VS1,62.6,58.0,7.31,7.26,4.56,14918
7464,0.33,Premium,G,VS1,62.3,58.0,4.41,4.45,2.76,666
4940,0.57,Ideal,E,VVS1,61.8,56.0,5.33,5.35,3.3,2739
2955,0.29,Ideal,H,VS1,61.8,57.0,4.27,4.31,2.64,498
21895,1.36,Very Good,E,SI2,61.7,59.0,7.09,7.2,4.41,7288
9515,0.32,Premium,H,SI1,61.9,58.0,4.38,4.34,2.7,576
10373,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,665
24231,0.71,Premium,G,SI2,59.9,59.0,5.79,5.82,3.48,1717
3426,0.32,Ideal,E,VS2,62.0,57.0,4.41,4.39,2.73,900
18029,0.93,Very Good,D,SI1,60.8,59.0,6.24,6.27,3.8,4527
13692,0.71,Ideal,G,IF,61.8,57.0,5.7,5.75,3.54,3772
21072,0.54,Ideal,H,SI1,61.0,56.0,5.28,5.24,3.21,1240
21487,0.36,Ideal,E,VS2,61.2,56.0,4.62,4.6,2.82,1013
9508,0.31,Good,F,VVS1,63.6,61.0,4.21,4.25,2.69,742
16287,0.71,Premium,G,SI2,60.8,60.0,5.74,5.78,3.5,2039
9623,0.36,Ideal,D,VVS2,61.6,57.0,4.59,4.56,2.82,1114
2834,0.31,Very Good,I,VS2,60.8,60.0,4.37,4.42,2.67,435
8598,0.31,Ideal,E,VS2,60.5,56.0,4.41,4.38,2.66,872
21280,1.02,Good,E,VS2,63.2,60.0,6.29,6.34,3.99,6462
10974,0.6,Ideal,E,VS1,61.6,55.0,5.43,5.48,3.36,2442
826,0.33,Ideal,D,VS1,61.7,55.0,4.47,4.48,2.76,739
15791,0.7,Good,H,VS2,63.4,60.0,5.59,5.61,3.55,2394
23730,0.6,Ideal,G,VS1,61.2,56.0,5.43,5.47,3.33,2147
11823,1.01,Very Good,E,VS1,57.7,62.0,6.57,6.63,3.81,8668
16333,0.37,Premium,H,SI1,60.4,59.0,4.63,4.58,2.78,666
3600,0.75,Fair,J,VS2,59.1,66.0,5.99,5.82,3.49,1944
7818,0.55,Ideal,F,SI2,61.4,55.0,5.27,5.29,3.24,1183
17507,1.14,Fair,G,VS1,57.5,67.0,0.0,0.0,0.0,6381
7253,0.31,Ideal,E,VS1,60.2,56.0,4.44,4.39,2.66,804
11162,0.9,Good,I,VS2,62.4,65.0,6.12,6.09,3.81,3107
5869,1.51,Ideal,H,SI2,62.3,58.0,7.27,7.33,4.55,7990
25727,0.9,Ideal,E,SI1,59.1,59.0,6.31,6.37,3.75,4439
22770,1.0,Very Good,G,VVS2,63.1,58.0,6.37,6.33,4.01,7589
20674,1.18,Premium,G,VVS2,61.6,58.0,6.77,6.8,4.18,9137
11090,1.24,Premium,F,SI1,61.6,59.0,6.86,6.9,4.24,6874
25540,0.34,Ideal,G,VVS1,61.8,56.0,4.48,4.51,2.78,913
1637,0.71,Premium,F,SI1,61.1,62.0,5.76,5.72,3.51,2317
4897,1.2,Ideal,J,VS2,62.2,54.0,6.84,6.8,4.24,4106
5806,2.16,Very Good,I,SI1,58.5,60.0,8.49,8.54,4.98,17772
6427,0.32,Premium,H,VS2,59.5,58.0,4.47,4.5,2.67,505
22124,1.27,Premium,I,SI1,62.3,56.0,6.93,6.85,4.29,5690
17931,0.72,Ideal,G,SI2,62.3,54.0,5.76,5.79,3.6,2295
21520,0.91,Good,F,SI1,64.4,60.0,6.05,6.1,3.91,3994
14209,1.02,Very Good,D,VS2,63.2,58.0,6.4,6.36,4.03,7677
22065,0.84,Very Good,H,SI1,61.2,57.0,6.1,6.12,3.74,2847
6920,0.79,Very Good,E,SI2,59.2,59.0,6.04,6.06,3.58,2941
3548,0.55,Ideal,I,SI1,61.2,55.0,5.28,5.33,3.25,1320
25476,1.61,Ideal,G,SI1,61.2,55.0,7.57,7.62,4.65,11192
17433,0.39,Premium,E,SI2,63.0,61.0,4.65,4.62,2.92,834
2685,0.3,Good,H,SI1,63.9,55.0,4.24,4.27,2.72,421
10886,1.07,Premium,F,SI1,61.7,58.0,6.54,6.61,4.06,5042
5114,1.01,Good,E,SI2,63.9,58.0,6.31,6.37,4.05,3546
5714,0.5,Ideal,G,VVS2,62.1,55.0,5.09,5.05,3.15,1935
14544,0.3,Very Good,G,VS2,61.8,60.0,4.29,4.25,2.64,505
26490,0.53,Ideal,E,SI2,60.9,57.0,5.21,5.23,3.18,1223
17204,1.2,Ideal,J,SI2,61.7,56.0,6.79,6.87,4.21,4659
369,0.53,Ideal,J,SI2,61.9,54.0,5.2,5.23,3.23,856
14690,0.9,Premium,G,SI1,60.6,61.0,6.16,6.12,3.72,3407
1670,0.28,Very Good,F,VVS1,58.9,62.0,4.27,4.32,2.53,572
23943,0.54,Ideal,F,VS2,61.3,57.0,5.29,5.24,3.23,2333
283,0.7,Premium,E,SI1,59.7,60.0,5.81,5.79,3.46,2394
17010,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,4641
25181,0.74,Very Good,I,VVS2,61.0,59.0,5.83,5.85,3.56,2550
13264,1.01,Good,H,SI2,63.7,55.0,6.37,6.32,4.04,4072
14356,0.6,Ideal,D,VS2,62.0,55.0,5.39,5.42,3.35,2444
5914,1.08,Ideal,H,SI2,59.3,57.0,6.74,6.71,3.99,4536
7075,0.71,Ideal,D,VS2,61.2,57.0,5.73,5.77,3.52,3321
2500,1.26,Ideal,G,SI2,60.9,55.0,7.0,7.05,4.28,5937
18520,0.9,Good,G,VVS1,64.0,55.0,6.05,6.02,3.86,4382
6674,0.85,Good,J,SI1,59.2,64.0,6.13,6.17,3.64,2163
22549,0.33,Premium,G,VS2,,60.0,4.41,4.45,2.72,579
17520,2.01,Good,J,SI1,63.6,59.0,8.01,7.96,5.08,12369
10473,0.5,Premium,E,VS2,61.8,58.0,5.09,5.07,3.14,1746
17163,1.01,Very Good,F,IF,59.6,62.0,6.47,6.56,3.88,9965
24888,1.51,Premium,H,SI2,62.9,58.0,7.31,7.26,4.58,6511
9210,1.35,Very Good,G,VS1,60.1,56.0,7.16,7.21,4.32,9729
8359,0.9,Good,E,SI2,63.4,62.0,6.0,6.02,3.81,3139
9554,1.0,Good,F,SI2,59.8,65.0,6.58,6.43,3.9,3858
17348,0.36,Premium,E,SI2,60.6,59.0,4.61,4.57,2.78,648
12896,0.3,Very Good,G,VS2,63.0,55.0,4.29,4.31,2.71,526
12384,0.35,Premium,F,VS1,60.5,58.0,4.59,4.57,2.77,984
5849,0.9,Very Good,I,VS1,62.2,58.0,6.13,6.18,3.83,3644
5498,1.11,Ideal,F,VS2,61.8,56.0,6.66,6.7,4.13,9057
270,1.22,Ideal,G,VS2,62.0,55.0,6.83,6.91,4.26,7923
26675,0.84,Premium,E,VS2,62.4,60.0,5.98,6.04,3.75,3591
25533,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,10927
7985,0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,1985
7780,0.9,Good,G,SI1,63.2,62.0,6.09,6.19,3.88,3574
18758,0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,443
2193,1.02,Premium,J,SI1,61.8,58.0,6.5,6.44,4.0,3856
25063,0.32,Ideal,H,VS2,60.8,56.0,4.46,4.49,2.72,523
17337,1.33,Premium,I,VS1,61.5,58.0,7.02,7.06,4.33,6963
3321,0.79,Premium,E,VS2,59.4,60.0,6.08,6.05,3.6,3230
1341,0.32,Ideal,G,VS1,61.3,57.0,4.37,4.4,2.69,645
5268,0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,898
17167,2.02,Fair,G,I1,68.0,55.0,7.77,7.72,5.27,6346
12705,0.4,Ideal,J,SI1,61.6,56.0,4.72,4.77,2.93,612
5843,0.39,Very Good,E,VVS2,59.5,58.0,4.74,4.77,2.83,1054
15120,0.83,Premium,D,SI1,61.3,58.0,6.03,6.0,3.69,2990
4750,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,905
7876,1.5,Very Good,I,VS2,60.5,60.0,7.31,7.4,4.45,9354
14824,0.39,Premium,G,VS1,62.4,57.0,4.68,4.62,2.9,1097
1919,0.45,Ideal,G,IF,61.7,55.0,4.93,4.96,3.05,1548
21948,1.11,Good,D,SI2,60.1,63.0,6.68,6.7,4.02,4877
36,1.21,Premium,J,VVS2,61.7,60.0,6.82,6.85,4.22,5431
21332,0.31,Ideal,F,VS1,61.0,56.0,4.38,4.4,2.68,642
564,0.96,Good,H,SI2,56.7,62.0,6.51,6.39,3.66,3611
1728,1.37,Premium,J,VS1,60.0,62.0,7.24,7.21,4.33,5370
13452,1.22,Premium,G,SI2,61.6,62.0,6.79,6.75,4.17,5226
3918,0.3,Good,I,VS1,63.3,59.0,4.2,4.23,2.67,473
18722,1.59,Ideal,H,VS2,60.7,61.0,7.56,7.5,4.57,11437
19990,0.3,Very Good,H,SI1,,63.0,4.4,4.35,2.6,540
7074,1.2,Good,J,SI2,63.3,54.4,6.72,6.78,4.27,4659
19361,0.32,Premium,E,SI2,61.2,58.0,4.39,4.44,2.7,449
21761,0.4,Very Good,E,SI1,62.2,62.0,4.66,4.69,2.91,687
1416,0.54,Very Good,F,VS1,60.0,61.0,5.31,5.26,3.17,1657
18486,0.4,Ideal,J,VS2,62.2,54.0,4.75,4.8,2.97,599
8304,0.56,Ideal,D,VS2,62.8,57.0,5.29,5.25,3.31,2066
12061,0.73,Ideal,E,SI1,60.1,56.0,5.91,5.87,3.54,2661
4624,2.16,Ideal,I,VS1,62.7,56.0,8.28,8.2,5.17,18342
8666,1.19,Ideal,G,VVS2,60.7,57.0,6.8,6.85,4.14,9587
15111,0.71,Fair,E,SI2,,63.0,5.63,5.51,3.61,2002
13388,0.92,Very Good,F,SI2,62.9,58.0,6.18,6.22,3.9,3763
25467,1.01,Premium,H,SI1,58.8,62.0,6.59,6.54,3.86,4191
2653,0.31,Ideal,E,IF,63.0,55.0,4.34,4.37,2.73,1214
3155,2.01,Premium,J,VS1,60.1,59.0,8.25,8.18,4.94,15185
23332,0.91,Very Good,F,SI1,60.4,59.0,6.22,6.26,3.77,4437
15418,0.8,Very Good,I,SI2,60.7,56.0,6.01,6.03,3.66,2329
6925,0.9,Premium,F,SI2,61.4,58.0,6.19,6.13,3.78,3556
13471,0.53,Ideal,H,VS2,61.4,56.0,5.2,5.23,3.2,2031
10855,0.53,Ideal,J,SI1,61.4,56.0,5.2,5.23,3.2,1042
20323,0.58,Ideal,G,VS1,62.6,54.0,5.3,5.34,3.33,1884
20094,0.2,Ideal,D,VS2,61.5,57.0,3.81,3.77,2.33,367
1349,1.04,Ideal,H,VS1,62.7,57.0,6.42,6.46,4.04,5577
9940,0.84,Very Good,F,VVS2,60.4,62.0,6.1,6.15,3.7,4318
6937,0.59,Ideal,D,SI1,61.8,56.0,5.4,5.37,3.33,1912
2081,1.02,Good,D,SI2,57.5,62.0,6.62,6.6,3.8,3909
4939,0.5,Ideal,G,VS1,62.0,55.0,5.05,5.11,3.15,1624
26781,0.7,Very Good,H,VS2,,56.0,5.69,5.75,3.56,2074
21221,1.17,Ideal,G,VVS2,61.6,56.0,6.77,6.83,4.18,9630
2719,1.1,Premium,H,SI2,62.6,57.0,6.6,6.56,4.12,4435
17001,2.01,Ideal,I,VS2,64.8,55.0,7.91,7.87,5.12,15729
8072,1.21,Good,E,VS1,61.7,58.0,6.73,6.78,4.17,8902
10038,0.73,Ideal,J,VS2,62.0,56.0,5.76,5.79,3.58,2258
26335,0.31,Premium,G,VS2,61.0,56.0,4.37,4.35,2.66,698
861,0.39,Ideal,G,VVS1,,56.0,4.66,4.7,2.9,978
1807,0.4,Very Good,H,VVS2,63.2,55.0,4.73,4.7,2.98,1125
19790,0.45,Ideal,E,VVS2,61.9,56.0,4.91,4.95,3.05,1337
19684,1.56,Ideal,F,SI1,62.7,57.0,7.34,7.39,4.62,11943
1041,0.37,Premium,D,SI1,61.9,59.0,4.65,4.62,2.87,874
